"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"30828","Central America","February 22, 2017","2017","Feb","1","","1","","","1","","Train Accident","Highway Celaya-Villagrán KM 306, Old Station, Cortazar, Guanajuato, Mexico","Periodico Correo","20.478505200000, -100.978110000000","Central America to US","http://bit.ly/2mogv8z","Central America","1"
"30830","Europe","February 22, 2017","2017","Feb","3","","3","5","","","","Drowning","Maritsa River, near ?psala, Turkey and Greece border","Expansion","40.944391500000, 26.285170200000","","http://bit.ly/2mnTMJR, http://bit.ly/2lNSjA4","Western Europe","3"
"30831","North Africa","February 22, 2017","2017","Feb","13","","13","","","","2","Suffocation","Bodies recovered from shipping container near Al Khums, Libya","IOM Libya","32.677012000000, 14.245194200000","","http://bit.ly/2lcYnOZ","Northern Africa","4"
"30826","Caribbean","February 21, 2017","2017","Feb","4","8","12","3","7","1","1","Drowning","Near Costa Esmeralda Beach in Miches, El Seibo province, Dominican Republic","Dominican Today","18.765849600000, -69.040668000000","Dominican Republic to Puerto Rico","http://bit.ly/2lEZBpi, http://bit.ly/2mbPHco, http://bit.ly/2mbAewc, http://bit.ly/2mgsje5","Caribbean","3"
"30822","Horn of Africa","February 20, 2017","2017","Feb","1","","1","","","","","Excessive Physical Abuse","Near Burao, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.520638100000, 45.528888500000","","","Eastern Africa","2"
"30823","Mediterranean","February 20, 2017","2017","Feb","74","","74","","","74","","Drowning","Bodies recovered near Az Zawiyah, Libya","IOM Libya, Libyan Red Crescent","32.781230600000, 12.696461100000","Central Mediterranean","http://bit.ly/2lBQLbD, http://apne.ws/2m3vCs0, http://cnn.it/2lnDl2s, http://bit.ly/2mfjOzK, http://bit.ly/2mJ9seq","Uncategorized","4"
"30824","US-Mexico Border","February 20, 2017","2017","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30825","US-Mexico Border","February 20, 2017","2017","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"44442","Middle East","February 20, 2017","2017","Feb","1","","1","","","1","","Vehicle Accident","Asfhan province, Iran","IOM Afghanistan","33.277107300000, 52.361337800000","","","Southern Asia","4"
"44443","Middle East","February 20, 2017","2017","Feb","1","","1","","","1","","Vehicle Accident","Asfhan province, Iran","IOM Afghanistan","33.277107300000, 52.361337800000","","","Southern Asia","4"
"30819","Mediterranean","February 19, 2017","2017","Feb","6","","6","","","","","Drowning","Bodies recovered near Az Zawiyah, Libya","IOM Libya","32.781230600000, 12.696461100000","Central Mediterranean","","Uncategorized","4"
"30820","Mediterranean","February 19, 2017","2017","Feb","","118","118","","","","","Drowning","Off the coast of Al Khums, Libya","IOM Libya","32.749201632784, 14.339309423828","Central Mediterranean","","Uncategorized","4"
"30821","North Africa","February 19, 2017","2017","Feb","2","","2","","","","","Harsh conditions, Suffocation","Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","18.904759400000, 27.846891900000","","","Northern Africa","2"
"43945","US-Mexico Border","February 19, 2017","2017","Feb","1","","1","","","","","Unknown (skeletal remains)","Laborcitas Creek Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.240319400000, -98.204450400000","Central America to US","","Northern America","4"
"30815","North Africa","February 18, 2017","2017","Feb","3","","3","","","","","Starvation, Excessive Physical Abuse","In the Sahara desert, around Karima, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","18.542712500000, 31.668154600000","","","Northern Africa","2"
"30816","Central America","February 18, 2017","2017","Feb","2","","2","","","2","","Fall from train","Train tracks, Guaymas, Sonora, Mexico","Monitor Guaymas - Empalme - San Carlos","27.914793400000, -110.942935600000","Central America to US","http://bit.ly/2osyu2Q, http://bit.ly/2nvDK0I","Central America","3"
"30817","North Africa","February 18, 2017","2017","Feb","3","","3","","","","","Vehicle Accident","In the Sahara desert, around Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.072132200000, 32.719902700000","","","Northern Africa","2"
"30818","US-Mexico Border","February 18, 2017","2017","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30810","US-Mexico Border","February 17, 2017","2017","Feb","1","","1","","","1","","Unknown (skeletal remains)","4 miles west of FR 19","Pima County Office of the Medical Examiner","32.057499000000, -111.666072500000","Central America to US","","Northern America","5"
"30811","US-Mexico Border","February 17, 2017","2017","Feb","1","","1","","","","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30812","Middle East","February 17, 2017","2017","Feb","1","","1","","","","","Hypothermia","Near Euphrates River, eastern Turkey","Sozcu","38.415615800000, 40.892785500000","","http://bit.ly/2pUtXTG","Western Asia","1"
"30813","Horn of Africa","February 17, 2017","2017","Feb","1","","1","","","","","Sickness and lack of access to medicines","Near Dire Dawa, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.605039000000, 41.820618900000","","","Eastern Africa","2"
"30814","Europe","February 17, 2017","2017","Feb","1","","1","","","1","","Electrocution, Train Accident","Found dead on train at Cannes La Bocca station, France","Le Parisien","43.555178800000, 6.978879800000","","http://bit.ly/2tjLQO5","Western Europe","1"
"30806","US-Mexico Border","February 15, 2017","2017","Feb","1","","1","","","","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30807","Central America","February 15, 2017","2017","Feb","1","","1","","","1","","Drowning","Río Blanco, Carlos Marx Colony, Orizaba, Veracruz, Mexico","El Mundo de Orizaba","18.836600300000, -97.110042500000","Central America to US","http://bit.ly/2l2W9AE","Central America","1"
"30808","Mediterranean","February 15, 2017","2017","Feb","","9","9","2","","","","Drowning","Gibraltar Strait, near Tangier, Morroco","Salvamento Maritimo via Twitter and Entre Fronteras","35.854571821186, -5.797675591797","Western Mediterranean","http://bit.ly/2laD29F, http://bit.ly/2kBejcG","Uncategorized","5"
"30801","North Africa","February 14, 2017","2017","Feb","7","","7","","","","","Vehicle Accident","Around border crossing area in the Sahra desert near to Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.999669500000, 31.164196800000","","","Northern Africa","2"
"30802","North Africa","February 14, 2017","2017","Feb","1","","1","","","","","Starvation, Sexual abuse","around Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.501534100000, 32.502556100000","","","Northern Africa","2"
"30803","North Africa","February 14, 2017","2017","Feb","1","","1","","","","","Starvation, Sexual abuse","In the desert on a small cave, Between Karima and Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.124097600000, 31.770246500000","","","Uncategorized","2"
"30804","North Africa","February 14, 2017","2017","Feb","1","","1","","","","","Sickness and lack of access to medicines","In the Desert, near Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.629100500000, 30.951960400000","","","Northern Africa","2"
"30805","US-Mexico Border","February 14, 2017","2017","Feb","1","","1","","","","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30798","Horn of Africa","February 13, 2017","2017","Feb","6","","6","","","","","Sickness and lack of access to medicines","In sea, near Sana, Yemen","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.546658100000, 42.328246400000","","","Eastern Africa","2"
"30799","US-Mexico Border","February 13, 2017","2017","Feb","1","","1","","1","","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30800","Central America","February 13, 2017","2017","Feb","1","","1","","","1","","Vehicle Accident","San Martín de las Pirámides, Mexico","Teotihuacan en Linea Diario","19.695513900000, -98.896157100000","Central America to US","http://bit.ly/2nIbZG0","Central America","1"
"30796","Mediterranean","February 12, 2017","2017","Feb","","2","2","3","","","","Drowning","Gibraltar Strait, near Tarifa, Spain","Andalucía Informacion, Europa Sur","35.974691964994, -5.615392255078","Western Mediterranean","http://bit.ly/2kFGuYF, http://bit.ly/2kseTcC","Uncategorized","3"
"30797","Europe","February 12, 2017","2017","Feb","1","","1","","","1","","Hypothermia","near Pirot in the Serbian-Bulgarian border, Serbia","UNHCR","43.097249500000, 22.850287300000","","http://bit.ly/2kwb5Y4","Eastern Europe","4"
"43944","US-Mexico Border","February 12, 2017","2017","Feb","1","","1","","","","","Unknown (skeletal remains)","Mariposa Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.183578200000, -98.055924600000","Central America to US","","Northern America","4"
"30794","Horn of Africa","February 11, 2017","2017","Feb","1","","1","","","","","Shot, Stabbed","Homip, Near Forto sawa, Eritrea","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.702993500000, 36.982166300000","","","Eastern Africa","2"
"30795","US-Mexico Border","February 11, 2017","2017","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30790","US-Mexico Border","February 10, 2017","2017","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30791","US-Mexico Border","February 10, 2017","2017","Feb","1","","1","","","","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30792","US-Mexico Border","February 10, 2017","2017","Feb","1","","1","","","","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30793","North Africa","February 10, 2017","2017","Feb","3","","3","","","","","Starvation","Unespecified location in Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","26.669984000000, 14.861595100000","","","Northern Africa","2"
"43942","US-Mexico Border","February 10, 2017","2017","Feb","1","","1","","","","","Unknown (skeletal remains)","Cage Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.105878800000, -98.205839700000","Central America to US","","Northern America","4"
"30786","North Africa","February 09, 2017","2017","Feb","5","","5","","","","","Starvation, Sexual abuse","Around the borders of Egypt and Sudan near to Aswan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.999669500000, 31.164196800000","","","Northern Africa","2"
"30787","US-Mexico Border","February 09, 2017","2017","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30788","US-Mexico Border","February 09, 2017","2017","Feb","1","","1","","","1","","Drowning","Rio Bravo, Colonia Viveros, 88070 Nuevo Laredo, Tamaulipas, Mexico","Lider Web","27.456537800000, -99.569848700000","Central America to US","http://bit.ly/2kJPr5I","Central America","1"
"30784","US-Mexico Border","February 08, 2017","2017","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30785","North Africa","February 08, 2017","2017","Feb","1","","1","","","","","Excessive Physical Abuse","Gulsa, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.238089100000, 36.496255500000","","","Northern Africa","2"
"44441","Middle East","February 08, 2017","2017","Feb","1","","1","","","1","","Vehicle Accident","Bam, Kerman province, Iran","IOM Afghanistan","29.098495600000, 58.337468000000","","","Southern Asia","4"
"30783","Southeast Asia","February 07, 2017","2017","Feb","7","6","13","2","","","3","Drowning","Near Sabha, Malaysia","AFP, IOM Indonesia","6.252054900000, 116.144751200000","Malaysia to Indonesia","http://bit.ly/2lDarfh, http://bit.ly/2m8IcmC","South-eastern Asia","4"
"30781","Central America","February 06, 2017","2017","Feb","1","","1","","","1","","Train Accident","Highway Magdalena to Etzatlán, Jalisco, Mexico","Ernesto Villalpando Noticias","20.768445200000, -104.088235700000","Central America to US","http://bit.ly/2k7ei4V","Central America","1"
"30782","Mediterranean","February 06, 2017","2017","Feb","1","","1","","","1","1","Dehydration","Hospital in Vibo Valentia, Italy","Lametino","38.675777400000, 16.098348800000","Central Mediterranean","http://bit.ly/2kQ9Zu3, http://bit.ly/2kTqzZJ","Uncategorized","3"
"43939","US-Mexico Border","February 06, 2017","2017","Feb","1","","1","","","","","Unknown (skeletal remains)","Cage Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.105878800000, -98.205839700000","Central America to US","","Northern America","4"
"43941","US-Mexico Border","February 06, 2017","2017","Feb","1","","1","","","","","Unknown (skeletal remains)","La India Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.156139050658, -98.273260755469","Central America to US","","Northern America","4"
"30777","US-Mexico Border","February 05, 2017","2017","Feb","1","","1","","","1","","Drowning","Río Bravo, ejido Purísima, Cuidad Acuña, Cohauila, Mexico","Zocalo","29.174111600000, -100.796130200000","Central America to US","http://bit.ly/2leDSRH","Central America","1"
"30778","US-Mexico Border","February 05, 2017","2017","Feb","1","","1","","","1","","Drowning","Río Bravo, Colonia Claudette, Nuevo Laredo, Tamaulipas, Mexico","Telered Noticias","27.456537800000, -99.569848700000","Central America to US","https://t.co/DabSx6P4Rv","Central America","1"
"30779","Mediterranean","February 05, 2017","2017","Feb","1","","1","45","1","","","Drowning","Off the coast of Ayvalik, Turkey","Daily Sabha","39.343261000000, 26.671927000000","Eastern Mediterranean","http://bit.ly/2lafynZ","Uncategorized","1"
"30780","Europe","February 05, 2017","2017","Feb","1","","1","","","1","","Train Accident","A10, near Ventimiglia, Italy","Laguria Notizie","43.799651800000, 7.590728400000","","http://bit.ly/2jQVCBm","Southern Europe","1"
"44007","Central America","February 05, 2017","2017","Feb","1","","1","","","1","","Train Accident","Train tracks near Tostaditas Blancas, Mazatlán, Sinaloa, Mexico","Punto MX","23.257883478124, -106.419405341150","Central America to US","http://bit.ly/2j0QnBs","Central America","1"
"30775","Mediterranean","February 04, 2017","2017","Feb","","3","3","113","","","3","Drowning","Off the coast of Tripoli, Libya","IOM Libya","32.862970600000, 13.121579700000","Central Mediterranean","http://bit.ly/2kmySwy","Uncategorized","4"
"30776","Central America","February 04, 2017","2017","Feb","1","","1","","","1","","Fall from train","Train tracks in Súchiles, Omealca, Veracruz, Mexico","El Mundo Cordoba","19.183416600000, -96.186697100000","Central America to US","http://bit.ly/2lINLKy","Central America","1"
"30772","Horn of Africa","February 03, 2017","2017","Feb","7","","7","100","","7","","Drowning","Al-Sudaf, Lahij Governorate, Yemen","UNHCR","12.510801873230, 44.237376584375","","http://bit.ly/2kJbHNV","Western Asia","4"
"30773","Horn of Africa","February 03, 2017","2017","Feb","1","","1","100","1","","","Vehicle Accident","Al-Sudaf, Lahij Governorate, Yemen","UNHCR","12.516273940429, 44.110107421875","","http://bit.ly/2kJbHNV","Western Asia","4"
"30774","Europe","February 03, 2017","2017","Feb","1","","1","","","1","","Drowning","Tisza River, Subotica, Hungary border","IOM Bulgaria","46.177566000000, 19.679562000000","","http://bit.ly/2mJXIVr","Eastern Europe","4"
"30770","North Africa","February 02, 2017","2017","Feb","3","","3","","","","","Starvation, Excessive Physical Abuse","In the desert around the border of Egypt and Sudan, near Aswan.","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.094017600000, 32.858026400000","","","Northern Africa","2"
"44440","Middle East","February 02, 2017","2017","Feb","1","","1","","","1","","Vehicle Accident","Yazd province, Iran","IOM Afghanistan","31.897423200000, 54.356856200000","","","Southern Asia","4"
"30768","US-Mexico Border","February 01, 2017","2017","Feb","1","","1","","","1","","Drowning","Rio Bravo, International Bridge N° 2, Piedras Negras, Coahuila, Mexico","Mi Morelia","28.691051700000, -100.580182900000","Central America to US","http://bit.ly/2jzJYzz, http://bit.ly/2kREYWY, http://bit.ly/2k6tgrJ","Central America","3"
"30769","US-Mexico Border","February 01, 2017","2017","Feb","1","","1","","","1","","Drowning","Río Bravo, Las Adjuntas, Rancho Vela, Piedras Negras, Coahuila, Mexico","Mi Morelia","28.691051700000, -100.580182900000","Central America to US","http://bit.ly/2jzJYzz, http://bit.ly/2k2KjcG","Central America","3"
"30771","Central America","February 01, 2017","2017","Feb","1","","1","","","1","","Train Accident","Train tracks near El Sufragio, Sinaloa, Mexico","Línea Directa","26.066918100000, -108.790470100000","Central America to US","http://bit.ly/2stq6Bb","Central America","1"
"43937","US-Mexico Border","February 01, 2017","2017","Feb","1","","1","","","1","","Unknown (skeletal remains)","La India Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.134142547078, -98.064520521094","Central America to US","","Northern America","4"
"44439","Middle East","February 01, 2017","2017","Feb","1","","1","","","1","","Vehicle Accident","Rafsanjan, Kerman province, Iran","IOM Afghanistan","30.354889300000, 56.002705000000","","","Southern Asia","4"
"30762","North Africa","January 31, 2017","2017","Jan","5","","5","","","","","Unknown","Kassala, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.455814400000, 36.378757100000","","","Northern Africa","2"
"30767","US-Mexico Border","January 31, 2017","2017","Jan","1","","1","","","1","","Drowning","Rio Grande, near Sub-estación de Bombeo Anzaldúas, Reynosa, Tamaulipas, Mexico","El mañana","26.052567600000, -98.366243400000","Central America to US","http://bit.ly/2kpLt2R","Central America","1"
"38438","US-Mexico Border","January 31, 2017","2017","Jan","1","","1","","","1","","Drowning","Rio Bravo, near Eagle Pass, Maverick County, Texas, USA","US Border Patrol","28.709143300000, -100.499521400000","Central America to US","http://bit.ly/2ubgmKW","Northern America","5"
"44562","North Africa","January 31, 2017","2017","Jan","3","","3","","","","","Sickness and lack of access to medicines","Tripoli, Libya","MHub","32.868756136550, 13.187218426953","","","Northern Africa","2"
"44563","North Africa","January 31, 2017","2017","Jan","2","","2","","","","","Shot","Unspecified location, Libya","MHub","26.384627636830, 21.567930609375","","","Northern Africa","2"
"44564","North Africa","January 31, 2017","2017","Jan","1","","1","","","","","Shot","Agadez, Niger","MHub","16.974168900000, 7.986535000000","","","Northern Africa","2"
"44565","North Africa","January 31, 2017","2017","Jan","5","","5","","","","","Shot","Gao, Mali","MHub","16.290345609854, -0.030733282031","","","Northern Africa","2"
"30763","Mediterranean","January 30, 2017","2017","Jan","","3","3","11","","","","Drowning","Gibraltar Strait, 16 miles away from Cabo de Gata, Spain","El mundo","36.746431600000, -2.172064600000","Western Mediterranean","http://bit.ly/2lOBodV","Uncategorized","1"
"30764","US-Mexico Border","January 30, 2017","2017","Jan","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30765","US-Mexico Border","January 30, 2017","2017","Jan","1","","1","","","1","","Drowning","Railway bridge: Puente Negro, Rio Bravo, Nuevo Laredo, Tamaulipas, Mexico","Lider Web Infromativo","27.456537800000, -99.569848700000","Central America to US","http://bit.ly/2jQv6bX","Central America","1"
"30766","US-Mexico Border","January 30, 2017","2017","Jan","1","","1","","","1","","Drowning","Rio Bravo, ejido San Ramón, Rancho las dos cruces, Piedras Negras, Coahuila, Mexico","Super Channel 12 via Facebook","28.691051700000, -100.580182900000","Central America to US","http://bit.ly/2kZ0JAl, http://bit.ly/2kkpHuW, http://bit.ly/2kvxbx9, http://bit.ly/2kyfgUV","Central America","3"
"30759","Mediterranean","January 29, 2017","2017","Jan","1","1","2","","1","","","Unknown","Unspecified location in the Chanel of Sicily","IOM Italy, UNHCR","36.308006500000, 11.962684900000","Central Mediterranean","","Uncategorized","4"
"30760","US-Mexico Border","January 29, 2017","2017","Jan","1","","1","","","","","Unknown (skeletal remains)","White Head Ranch, Maverick, Eagle Pass, Texas, USA","Zocalo","28.691931500000, -100.514183000000","Central America to US","http://bit.ly/2jBYaU0, http://eluni.mx/2kQgARG, http://bit.ly/2kvGqgS","Northern America","3"
"30758","Mediterranean","January 28, 2017","2017","Jan","2","","2","151","","2","2","Hypothermia","Unspecified location in the Channel of Sicily","IOM Italy","35.390804474108, 13.390907556250","Central Mediterranean","","Uncategorized","4"
"30761","Horn of Africa","January 28, 2017","2017","Jan","1","","1","","","","","Dehydration, Harsh conditions","Karora, Eritrea","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.699109900000, 38.238083900000","","","Eastern Africa","2"
"30755","US-Mexico Border","January 27, 2017","2017","Jan","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.875343400000, -112.547046600000","Central America to US","","Northern America","5"
"30756","Mediterranean","January 27, 2017","2017","Jan","1","2","3","299","","","","Drowning","24 miles north of Sabratha, Libya","Reuters","32.791284000000, 12.415264900000","Central Mediterranean","https://yhoo.it/2kiG39M, http://apne.ws/2kitMSw","Uncategorized","3"
"43935","US-Mexico Border","January 27, 2017","2017","Jan","1","","1","","","","","Unknown (skeletal remains)","Galo Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.028988437628, -98.026068372656","Central America to US","","Northern America","4"
"30749","Southeast Asia","January 26, 2017","2017","Jan","8","","8","","1","13","","Drowning","Bodies recovered on shores near Mersing, southern Johor state, Malaysia","Jakarta Globe","2.108667000000, 104.011346100000","","http://bit.ly/2k8hZ76, http://regional.liputan6.com/read/2865697/hampir-sebulan-10-jasad-korban-kapal-tki-karam-belum-dikenali, http://bit.ly/2lX3GW0","South-eastern Asia","3"
"30754","US-Mexico Border","January 26, 2017","2017","Jan","1","","1","","","","","Drowning","Río Bravo, near Patricio Perez, Havana, Hidalgo County, Texas, US","La Prensa.mx","26.227505095376, -98.512945175171","Central America to US","http://bit.ly/2jYRAHV, http://bit.ly/2jKkZoz","Northern America","3"
"43900","Caribbean","January 26, 2017","2017","Jan","2","","2","","","2","","Drowning","Near Punta Borinquen, Aguadilla, Puerto Rico","El Nacional","18.488993820440, -67.177269820313","","http://bit.ly/2y1QXZ9, http://bit.ly/2y2IXlS","Caribbean","3"
"44129","US-Mexico Border","January 26, 2017","2017","Jan","1","","1","","","1","","Drowning","Río Bravo, near Patricio Perez, Havana, Hidalgo County, Texas, US","Hidalgo County Sheriff's Office","-98.513288500000, 26.227412460000","Central America to US","","Northern America",""
"30748","Southeast Asia","January 25, 2017","2017","Jan","2","","2","","","","","Drowning","Bodies recovered on shores near Mersing, southern Johor state, Malaysia","AFP","2.108667000000, 104.011346100000","","http://bit.ly/2jR3LYg","South-eastern Asia","1"
"44128","US-Mexico Border","January 25, 2017","2017","Jan","1","","1","","","1","","Drowning","Río Bravo, near Rancho Toluca, Progreso, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office","-97.934103010000, 26.065458280000","Central America to US","","Northern America",""
"30747","Southeast Asia","January 24, 2017","2017","Jan","4","","4","","","2","","Drowning","Bodies recovered on shores of southern Johor state, Malaysia","AFP","2.108667000000, 104.011346100000","","http://bit.ly/2jR3LYg","South-eastern Asia","1"
"30750","Mediterranean","January 24, 2017","2017","Jan","10","","10","","1","8","1","Drowning","Bodies found near Tripoli, Libya","IOM Libya","32.911519200000, 13.117770000000","Central Mediterranean","","Uncategorized","4"
"30751","Caribbean","January 24, 2017","2017","Jan","17","51","68","1","8","4","","Drowning","Bodies recovered on the shores of Turks and Caicos Islands","Royal Turks and Caicos Islands Police Force","21.653079100000, -72.058673700000","","http://bit.ly/2kEWJ8G","Caribbean","5"
"30753","US-Mexico Border","January 24, 2017","2017","Jan","1","","1","","","1","","Drowning","Río Bravo, Fraccionamiento Arboledas, Matamoros, Tamaulipas, Mexico","Reporte Tamaulipas via Facebook and Contacto","25.843378700000, -97.584984500000","Central America to US","http://bit.ly/2jwVvvB, https://goo.gl/n024Qm","Central America","3"
"44127","US-Mexico Border","January 24, 2017","2017","Jan","1","","1","","","1","","Drowning","Río Bravo, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office","-98.296394350000, 26.126009120000","Central America to US","","Northern America",""
"30743","North Africa","January 23, 2017","2017","Jan","1","","1","","","","","Harsh conditions","Wadi Halfa, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.727448300000, 31.312928900000","","","Northern Africa","2"
"30744","US-Mexico Border","January 23, 2017","2017","Jan","1","","1","","","1","","Drowning","Ejido El porvenir, near Internacional bridge, Rio Bravo, Reynosa - Pharr, Reynosa, Tamaulipas, Mexico","El mañana","26.052567600000, -98.366243400000","Central America to US","http://bit.ly/2jYo0FR","Uncategorized","1"
"30745","US-Mexico Border","January 23, 2017","2017","Jan","1","","1","","","1","","Unknown (skeletal remains)","Between 20 de noviembre and Oasis street, Valle de Mexicali, Baja California, Mexico","La capital mx","32.666889909591, -115.460158723340","Central America to US","http://bit.ly/2j0qhRg","Central America","1"
"30746","Southeast Asia","January 23, 2017","2017","Jan","10","7","17","13","6","4","","Drowning","Bodies recovered on shores of southern Johor state, Malaysia","AFP, IOM Indonesia","2.108667000000, 104.011346100000","","http://bit.ly/2k4794a","South-eastern Asia","4"
"30741","North Africa","January 22, 2017","2017","Jan","2","","2","","","","","Harsh conditions","Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","18.904759400000, 27.846891900000","","","Northern Africa","2"
"30742","North Africa","January 22, 2017","2017","Jan","1","","1","","","","","Harsh conditions","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.064253700000, 32.793551300000","","","Northern Africa","2"
"30738","Europe","January 21, 2017","2017","Jan","1","","1","","","1","","Vehicle Accident","Motorway leading to port, Calais, France","The Telegraph","50.951880300000, 1.833936700000","","http://bit.ly/2jIiapl","Western Europe","1"
"30739","Mediterranean","January 21, 2017","2017","Jan","5","","5","","","","","Drowning","Bodies found near Sabratha Libya","IOM Libya","32.791284000000, 12.415264900000","Central Mediterranean","","Uncategorized","4"
"30740","Mediterranean","January 21, 2017","2017","Jan","1","","1","","","","","Drowning","Bodies found near Tripoli, Libya","IOM Libya","32.911519200000, 13.117770000000","Central Mediterranean","","Uncategorized","4"
"44013","US-Mexico Border","January 21, 2017","2017","Jan","","1","1","","","1","","Presumed drowning","Unspecified location in Río Bravo, US-Mexico border","1800Migrante, El Comercio","27.603153566325, -99.583664248926","Central America to US","http://bit.ly/2AjsHTL, http://bit.ly/2AVDNOh","Northern America","3"
"30730","Horn of Africa","January 20, 2017","2017","Jan","1","","1","","","","","Sickness and lack of access to medicines","Near jigjiga, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.352104400000, 42.777371200000","","","Eastern Africa","2"
"30731","North Africa","January 20, 2017","2017","Jan","7","","7","","","","","Starvation, Harsh conditions, Excessive Physical Abuse","On border crossing in the small village, Near Karima, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","18.524731900000, 31.641623400000","","","Eastern Africa","2"
"30732","Sub-Saharan Africa","January 20, 2017","2017","Jan","9","","9","","","","","Unknown","Beira, Mozambique","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-19.776866900000, 34.798913700000","","","Eastern Africa","2"
