"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"45819","Europe","August 01, 2018","2018","Aug","2","","2","","","","","Shot","Road near Dobrinci, 45km northwest of Belgrade, Serbia","Reuters","44.974449704770, 19.920842263477","","https://reut.rs/2McCvRp","Southern Europe","1"
"45832","US-Mexico Border","July 31, 2018","2018","Jul","1","","1","","","1","","Unknown","Near Pharr, Hidalgo County, Texas, USA","US Border Patrol","26.154179363538, -98.178919002675","","https://bit.ly/2OFQIaS","Northern America","5"
"45831","North Africa","July 30, 2018","2018","Jul","3","","3","","","3","","Unknown","100km west of Al Jaghbub, Libya","Ean Libya","29.801950923564, 24.172143055078","","https://bit.ly/2M75OYw","Northern Africa","1"
"45829","US-Mexico Border","July 30, 2018","2018","Jul","1","","1","","","","","Unknown","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.124401300000, -111.722357500000","","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45830","US-Mexico Border","July 30, 2018","2018","Jul","1","","1","","","","","Unknown","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.983870900000, -112.821941900000","","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45818","US-Mexico Border","July 30, 2018","2018","Jul","1","","1","","","1","","Drowning","Irrigation canal near Clint, El Paso County, Texas, USA","US Border Patrol, El Paso Times","31.583636465275, -106.226848566690","","https://bit.ly/2OC4KcR, https://bit.ly/2NWUnjy","Northern America","5"
"45817","Mediterranean","July 30, 2018","2018","Jul","1","","1","2","","1","","Drowning","Off the coast of Achakkar, Tangier, Morocco","Tanja7","35.839071004483, -5.940122119141","Western Mediterranean","https://bit.ly/2v1HNZl","Uncategorized","1"
"45816","Europe","July 29, 2018","2018","Jul","1","","1","","","1","1","Drowning","Evros/Meriç river, Greece-Turkey border","Ekathimerini","40.914511355632, 26.260509666650","","https://bit.ly/2Axy3vc","Southern Europe","1"
"45795","Mediterranean","July 29, 2018","2018","Jul","6","","6","10","2","1","3","Drowning","Between Ayvalik, Turkey and Lesvos, Greece","Turkish Coast Guard, Ekathimerini, La Vanguardia","39.253815876194, 26.570164099609","Eastern Mediterranean","https://bit.ly/2mTgbBf, https://bit.ly/2v2gluh","Uncategorized","5"
"45838","Middle East","July 28, 2018","2018","Jul","6","","6","","","","","Struck by lightning bolt","Jazan province, Saudi Arabia, near border with Yemen","Al-Marsd, GDN","16.583541937366, 42.850998310625","","https://bit.ly/2OpwBh0, https://bit.ly/2mRypCZ","Western Asia","1"
"45793","US-Mexico Border","July 26, 2018","2018","Jul","1","","1","","","","","Unknown","Ranch near Falfurrias, Brooks County, Texas, USA","US Border Patrol","27.018368739267, -98.326540369141","","https://bit.ly/2v3hXmS","Northern America","5"
"45815","US-Mexico Border","July 25, 2018","2018","Jul","1","","1","2","","1","","Dehydration","17km east of the USBP Calexico East Port of Entry, Calexico, Imperial County, California, USA","La Crónica","32.676980622590, -115.375604373970","","https://bit.ly/2LWyDH1","Northern America","1"
"45761","Mediterranean","July 25, 2018","2018","Jul","2","","2","","","2","","Presumed drowning","Bodies recovered in Tajoura, Libya","IOM Libya","32.871782897208, 13.416166775391","Central Mediterranean","","Uncategorized","4"
"45757","US-Mexico Border","July 24, 2018","2018","Jul","1","","1","1","","1","","Cardiac arrest","Ranch near Sullivan City, Hidalgo County, Texas, USA","US Border Patrol","26.296039752680, -98.565006291016","","https://bit.ly/2LPplcI","Northern America","5"
"45758","North Africa","July 24, 2018","2018","Jul","1","","1","","","1","","Shot","Checkpoint in Al Baydan, Libya","EFE, Libya Observer","25.853161000000, 14.222440000000","","https://bit.ly/2OigEcD, https://bit.ly/2Ol98gX","Northern Africa","3"
"45814","US-Mexico Border","July 24, 2018","2018","Jul","1","","1","","","","","Dehydration","Ranch near Holtville, Imperial County, California, USA","La Crónica","32.701345085630, -115.252737394130","","https://bit.ly/2LWyDH1","Northern America","1"
"45755","Mediterranean","July 24, 2018","2018","Jul","","10","10","32","","","","Drowning","Alboran Sea, off the coast of Al-Hoceima, Morocco","Caminando Fronteras, Asociación Pro Derechos Humanos de Andalucía","35.535640003676, -4.027877171094","Western Mediterranean","https://bit.ly/2uLLphN, https://bit.ly/2LTO3sg, https://bit.ly/2Ok9VPw","Uncategorized","4"
"45756","US-Mexico Border","July 24, 2018","2018","Jul","1","","1","","","1","","Drowning","Río Bravo, near International Bridge I, Nuevo Laredo, Tamaulipas, Mexico","Expreso","27.499223816780, -99.507652403705","","https://bit.ly/2OjLlhJ","Central America","1"
"45864","South America","July 24, 2018","2018","Jul","","1","1","","1","","","Hypothermia","Road between Cúcuta and Bucaramanga, near Berlín, Santander province, Colombia","Caracol Radio","7.183340000000, -72.883300000000","","https://bit.ly/2uRT2Uf","South America","1"
"45828","US-Mexico Border","July 24, 2018","2018","Jul","1","","1","","","1","","Probable hyperthermia","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.852934300000, -112.728750500000","","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45825","US-Mexico Border","July 23, 2018","2018","Jul","1","","1","","","","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.377021100000, -113.165430700000","","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45827","Europe","July 23, 2018","2018","Jul","1","","1","","","1","","Stabbed","Near Greek border with the former Yugoslav Republic of Macedonia","Lahore Daily Times","41.076758001353, 22.239659765625","","https://bit.ly/2LTo5t3","Southern Europe","1"
"45826","US-Mexico Border","July 23, 2018","2018","Jul","1","","1","","","","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.377021100000, -113.165430700000","","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45754","US-Mexico Border","July 22, 2018","2018","Jul","1","","1","2","1","","","Dehydration","Ranch near Laredo, Webb County, Texas, USA","El Mañana","27.591228418645, -99.405928364844","","https://bit.ly/2uRuo66","Northern America","1"
"45824","US-Mexico Border","July 22, 2018","2018","Jul","1","","1","","","","","Unknown (mummified remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.025035700000, -111.326864900000","","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45823","Central America","July 21, 2018","2018","Jul","1","","1","","","1","","Hit by train","Train tracks near Colonia Pascualitos, Mexicali, Mexico","MBC Network, Veraz Informa","32.388181600000, -115.225726400000","","https://bit.ly/2OFHSKn, https://bit.ly/2AEFCQK","Northern America","3"
"45810","US-Mexico Border","July 21, 2018","2018","Jul","1","","1","","1","","","Dehydration","Ranch near Laredo, Webb County, Texas, USA","Chapin TV","27.604615841947, -99.399061909766","","https://bit.ly/2LYaz6E","Northern America","1"
"45751","US-Mexico Border","July 21, 2018","2018","Jul","1","","1","1","","1","","Dehydration","Ranch near Hebbronville, Jim Hogg County, Texas, USA","El Mañana","27.135738507782, -98.646765906641","","https://bit.ly/2K2bPAY","Northern America","1"
"45813","US-Mexico Border","July 21, 2018","2018","Jul","1","","1","","","1","","Dehydration","Ranch in Imperial County, California, USA","La Crónica","32.674465067664, -115.631283866800","","https://bit.ly/2LWyDH1, https://bit.ly/2vbT6OG","Northern America","1"
"45794","Mediterranean","July 20, 2018","2018","Jul","","3","3","10","","","","Presumed drowning","Off the coast of Cherchell, Wilaya of Tipasa, Algeria","El Watan, Algérie Presse Service","36.827365026355, 2.019972303906","Western Mediterranean","https://bit.ly/2K7OD46, https://bit.ly/2vemF1e","Uncategorized","3"
"45753","US-Mexico Border","July 20, 2018","2018","Jul","1","","1","","","1","","Drowning","Río Bravo, near International Bridge II, Piedras Negras, Coahuila, Mexico","La Rancherita del Aire","28.697425359808, -100.510825480810","","https://bit.ly/2uJlgjL","Central America","1"
"45839","Europe","July 20, 2018","2018","Jul","2","","2","","","","","Hit by train","Alexandroupolis-Ormenio train line, near Antheia, Alexandropoulis, Greece","IOM Greece, AP, Kathimerini","40.871091800000, 26.047733822656","","https://bit.ly/2NDNIe1, https://bit.ly/2NyMiBt","Southern Europe","3"
"45749","Central America","July 19, 2018","2018","Jul","1","","1","","","1","","Fall from train","Train tracks near Colonia Providencia, Saltillo, Coahuila, Mexico","El Diario de Coahuila, Radio Zocalo","25.420564220696, -101.016036964530","Central America to US","https://bit.ly/2LwI6S8, https://bit.ly/2vfqmV7","Central America","3"
"45752","US-Mexico Border","July 19, 2018","2018","Jul","1","","1","","","1","","Dehydration","Briscoe Ranch Catarina, near Carrizo Springs, Dimmit County, Texas, USA","Consulado de México en Eagle Pass via Telemundo San Antonio","28.261653600000, -99.809398600000","","https://bit.ly/2uSzvSs","Northern America","5"
"45747","Middle East","July 19, 2018","2018","Jul","2","2","4","5","1","3","3","Drowning","Bodies recovered from the Evros/Meriç river, near Didymóteicho, Greece","IOM Turkey, Euronews, Patras Times","41.326511291792, 26.509713432910","","https://bit.ly/2AbaeJt, https://bit.ly/2mDV2La","Western Asia","4"
"45748","Mediterranean","July 19, 2018","2018","Jul","2","","2","","1","1","","Presumed drowning","Bodies recovered in Tajoura and Garabulli, Libya","IOM Libya","32.807168437915, 13.553495876953","Central Mediterranean","","Uncategorized","4"
"45750","Horn of Africa","July 19, 2018","2018","Jul","3","2","5","160","2","3","","Drowning","Bodies retrieved in Al Shoghayrat, Shabwa Governorate, Yemen","IOM Yemen","13.208862145310, 47.032619421875","Horn Africa to Yemen","","Western Asia","4"
"45822","US-Mexico Border","July 18, 2018","2018","Jul","1","","1","","","1","","Probable hyperthermia","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.459629000000, -110.089668000000","","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45746","North Africa","July 18, 2018","2018","Jul","1","","1","","","1","","Sickness and lack of access to medicines","Nador, Morocco","Association Marocaine des Droits Humans - Section Nador","35.211825542268, -2.929643536523","","https://www.facebook.com/AmdhNador/posts/2133046170240980","Northern Africa","1"
"45745","Mediterranean","July 18, 2018","2018","Jul","19","25","44","103","1","","","Drowning","16 miles off the coast of Gialousa/Yeni Erenköy, Northern Cyprus","Turkish Coast Guard via IOM Turkey, Reuters, Haberler, CNN Türk","35.744546449902, 34.038251470313","Eastern Mediterranean","https://reut.rs/2JDOntC, https://bit.ly/2L73RMf, https://bit.ly/2uyQJoT","Uncategorized","5"
"45743","Mediterranean","July 17, 2018","2018","Jul","1","","1","164","","","1","Presumed drowning","76 nautical miles off the coast of Al-Khums, Libya","Libyan Navy","34.372923829775, 14.267898900000","Central Mediterranean","https://www.facebook.com/libyan.navy/posts/2116940788549195","Uncategorized","5"
"45744","Mediterranean","July 17, 2018","2018","Jul","2","","2","1","1","1","1","Presumed drowning","80 nautical miles off the coast of Libya","Proactiva Open Arms","34.807049948548, 14.355789525000","Central Mediterranean","https://bit.ly/2Nl8ij2, https://bit.ly/2mkXUfI, https://reut.rs/2NZGRMU","Uncategorized","4"
"45742","Sub-Saharan Africa","July 16, 2018","2018","Jul","2","","2","","","","","Dehydration","Assamaka, Niger, near border with Algeria","IOM Niger","19.405237147755, 5.753553025781","","https://bit.ly/2L2s1Ht","Western Africa","4"
"45731","North Africa","July 16, 2018","2018","Jul","8","","8","90","1","1","6","Suffocation","Inside truck container near the Mellitah oil and gas complex, east of Zuwara, Libya","Security Directorate Zuwara, Reuters","32.870128661262, 12.191524254297","","https://bit.ly/2KWor1A, https://reut.rs/2NlOc8z","Northern Africa","5"
"45730","Mediterranean","July 15, 2018","2018","Jul","","17","17","18","","","","Presumed drowning","Unspecified location off the coast of Sabratha, Libya","IOM Libya","33.064676173785, 12.496213994531","Central Mediterranean","","Uncategorized","4"
"45821","US-Mexico Border","July 15, 2018","2018","Jul","1","","1","","1","","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.446657800000, -110.371313200000","","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45741","US-Mexico Border","July 15, 2018","2018","Jul","1","","1","3","","1","","Hyperthermia","Ranch west of Laredo, Webb County, Texas, USA","El Mañana","27.622260401107, -99.549437275977","","https://bit.ly/2LjqFHJ","Northern America","1"
"45820","US-Mexico Border","July 15, 2018","2018","Jul","1","","1","","","1","","Unknown (mummified remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.523634400000, -111.563820100000","","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45729","Mediterranean","July 13, 2018","2018","Jul","4","","4","","","","1","Drowning","Off the coast of Zuwara, Libya","IOM Italy","33.259416655075, 12.356319176172","Central Mediterranean","https://bit.ly/2NkZY2C, https://bit.ly/2mpyUUE","Uncategorized","4"
"45728","South America","July 12, 2018","2018","Jul","1","","1","","","1","","Drowning","Off the coast of Sapzurro, Chocó, Colombia, near border with Panama","Radio Caracol, El Tiempo","8.683377435495, -77.347311625781","","https://bit.ly/2LgTKQT, https://bit.ly/2KURbI8","South America","3"
"45726","Central America","July 11, 2018","2018","Jul","1","","1","","","1","","Hit by train","Train tracks near Colonia Vicente Guerrero, Torréon, Coahuila, Mexico","Vanguardia","25.519017269300, -103.436584432260","","https://bit.ly/2NOqsuK","Central America","1"
"45725","US-Mexico Border","July 09, 2018","2018","Jul","1","","1","","","1","","Drowning","Río Bravo, near Ciudad Miguel Alemán, Tamaulipas, Mexico","El Mañana, Debate, La Hora","26.412880585183, -99.033961643408","","https://bit.ly/2N6RyvW, https://bit.ly/2KZvCp7, https://bit.ly/2KZIZXf, https://bit.ly/2A2sg0c","Central America","3"
"45908","US-Mexico Border","July 07, 2018","2018","Jul","1","","1","","1","","","Unknown","Body found in remote desert region in Tohono O'odham nation, near Pima County, Arizona","Desaparecidos y sin reclamar en la frontera","31.898889970669, -112.057105228130","","https://bit.ly/2xbARcq","Northern America","4"
"45844","US-Mexico Border","July 07, 2018","2018","Jul","1","","1","","","1","","Unknown","7 miles north of Boulevard, San Diego County, California, USA","WRAL News, Águilas del Desierto ","32.674607769798, -116.275016429640","","https://bit.ly/2AVLdC3","Northern America","4"
"45740","US-Mexico Border","July 06, 2018","2018","Jul","1","","1","","","","","Drowning","All-American Canal, Calexico, Imperial County, California, USA","Consulado de México en Calexico","32.705543656028, -115.161449272460","","","Northern America","5"
"45724","US-Mexico Border","July 06, 2018","2018","Jul","1","","1","","","1","","Hyperthermia","Near Highway 98, El Centro, Imperial County, California","US Border Patrol, Consulado de México en Caléxico","32.675613511523, -115.611459908300","","https://bit.ly/2N551UR","Northern America","5"
"45721","Mediterranean","July 05, 2018","2018","Jul","9","","9","","","","","Presumed drowning","Bodies recovered at various locations on the Libyan coast","IOM Libya","32.786952053043, 13.675468269531","Central Mediterranean","","Uncategorized","4"
"45720","Europe","July 05, 2018","2018","Jul","1","","1","","","1","","Drowning","River Uni, Bihac, Una-Sana Canton, Bosnia and Herzegovina","N1, Klix, Glas Srpske","44.809359680245, 15.874422444489","Western Balkans","https://bit.ly/2zoeC7k, https://bit.ly/2zjat4I, https://bit.ly/2zlKWaL","Southern Europe","3"
"45719","Central America","July 05, 2018","2018","Jul","1","","1","","","1","","Fall from train","Train tracks near Cañada Morelos, Puebla, Mexico","Puebla Online, Periódico Central, El Salvador Times","18.735823585912, -97.411824347932","","https://bit.ly/2NtQWRX, https://bit.ly/2zfeqHq, https://bit.ly/2KTqIXx","Central America","3"
"45715","Mediterranean","July 03, 2018","2018","Jul","6","","6","125","","","","Drowning","Off the coast of Libya","Libyan Navy","33.548959470348, 12.784844159375","Central Mediterranean","https://bit.ly/2u2XzSo","Uncategorized","5"
"45716","US-Mexico Border","July 03, 2018","2018","Jul","1","","1","","","1","","Drowning","Río Bravo, near Campo Cougars, Piedras Negras, Coahuila, Mexico","Zócalo, La Rancherita, La Voz","28.712361755412, -100.508497285710","","https://bit.ly/2IV7mPY, https://bit.ly/2zclxQX","Central America","3"
"45718","Mediterranean","July 03, 2018","2018","Jul","1","","1","","","1","","Presumed drowning","Unspecified location between Morocco and Spain","Watch the Med Alarm Phone","35.881069915197, -5.815255115625","Western Mediterranean","https://bit.ly/2KOzHwh","Uncategorized","4"
"44938","Mediterranean","July 01, 2018","2018","Jul","","114","114","16","20","91","3","Drowning","Off the coast of Al-Khums, Libya","IOM Libya, UNHCR Libya","32.976424176769, 14.449173314062","Central Mediterranean","https://bit.ly/2Nmf4Ga, https://bit.ly/2MJBYGo","Uncategorized","4"
"45714","Southeast Asia","July 01, 2018","2018","Jul","11","8","19","25","2","1","","Drowning","Waters between Tanjung Penawar, Johor, Malaysia and Batam Island, Indonesia)","Reuters, The Sun Daily, MalayMail, Jakarta Post","1.368073391215, 104.393458772270","","https://reut.rs/2tXEkK3, https://bit.ly/2IWzbHv, https://bit.ly/2IV2dHB, https://bit.ly/2uneors","South-eastern Asia","3"
"45727","US-Mexico Border","July 01, 2018","2018","Jul","1","","1","","","1","","Drowning","Río Bravo, near El Carrizo, Nuevo Laredo, Tamaulipas, Mexico","Líder Web","27.508628000157, -99.526230117281","","https://bit.ly/2KOf4B3","Central America","1"
"45739","US-Mexico Border","June 30, 2018","2018","Jun","1","","1","","","","","Dehydration","Ocotillo, Imperial County, California, USA","Consulado de México en Calexico","32.706321562181, -115.991433417970","","","Northern America","5"
"44937","Mediterranean","June 29, 2018","2018","Jun","3","101","104","16","30","70","3","Drowning","Off the coast of Tripoli, Libya","IOM Libya","33.201475232466, 13.188591717969","Central Mediterranean","https://bit.ly/2KqmdHK, https://bit.ly/2IMAGbm, https://bit.ly/2tT2WU9","Uncategorized","4"
"44943","US-Mexico Border","June 29, 2018","2018","Jun","1","","1","1","","1","","Unknown","El Pintor Ranch near Falfurrias, Brooks County, Texas ","US Border Patrol, South Texas Human Rights Center","27.200119062524, -98.215582532813","","https://bit.ly/2IEgPuK","Northern America","5"
"44941","US-Mexico Border","June 27, 2018","2018","Jun","1","","1","","","1","","Unknown","Ranch near Sullivan City, Hidalgo County, Texas, USA","US Border Patrol","26.292038352495, -98.564319645508","","https://bit.ly/2IEgPuK","Northern America","5"
"44917","Europe","June 27, 2018","2018","Jun","3","","3","7","1","2","","Vehicle Accident","Egnatia highway, near Alexandropoulis, Greece","Ekathimerini","40.878451475853, 25.697494104492","","https://bit.ly/2Kd64Fu","Southern Europe","1"
"45771","US-Mexico Border","June 27, 2018","2018","Jun","1","","1","","","","","Hyperthermia","45472 Expressway 281, Linn, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office","26.375981300000, -98.143649700000","","","Northern America","5"
"44942","US-Mexico Border","June 27, 2018","2018","Jun","1","","1","","","","","Presumed drowning","Río Bravo, near 1821 Old Military Road, Peñitas, Hidalgo County, Texas, USA","US Border Patrol","26.224699562150, -98.445427845508","","https://bit.ly/2IEgPuK","Northern America","5"
"45792","US-Mexico Border","June 27, 2018","2018","Jun","1","","1","","","","","Probable hyperthermia","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.440889700000, -111.326268000000","","http://www.humaneborders.info/","Northern America","5"
"44940","US-Mexico Border","June 26, 2018","2018","Jun","1","","1","","","1","","Exposure","Near the Amerind Foundation, Dragoon Road, Benson, Cochise County, Arizona, USA","Tucson News, Bajopalabra","32.045696116532, -110.076667294170","","https://bit.ly/2z48GA8, https://bit.ly/2Kyx0ia","Northern America","3"
"45789","US-Mexico Border","June 26, 2018","2018","Jun","1","","1","","","1","","Unknown","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.028451900000, -110.075742400000","","http://www.humaneborders.info/","Northern America","5"
"45790","US-Mexico Border","June 26, 2018","2018","Jun","1","","1","","","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.771801900000, -111.924265100000","","http://www.humaneborders.info/","Northern America","5"
"45791","US-Mexico Border","June 26, 2018","2018","Jun","1","","1","","","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.021384700000, -111.783319900000","","http://www.humaneborders.info/","Northern America","5"
"44928","US-Mexico Border","June 25, 2018","2018","Jun","1","","1","","","1","","Dehydration","El Cenizo Ranch, Highway 57, Maverick County, Texas, USA","Zócalo","28.642264135393, -100.330563425780","","https://bit.ly/2Iwxi46","Northern America","1"
"44918","Europe","June 25, 2018","2018","Jun","2","","2","17","","2","","Vehicle Accident","Road between Radovish and Shtip,  the former Yugoslav Republic of Macedonia","IOM Macedonia","41.659556367975, 22.204903170508","","https://bit.ly/2KsPvRJ","Southern Europe","3"
"44915","Mediterranean","June 24, 2018","2018","Jun","","4","4","97","","","","Presumed drowning","Unspecified location off the coast of Libya","IOM Libya","33.255516970248, 12.537412725000","Central Mediterranean","","Uncategorized","4"
"44916","Mediterranean","June 24, 2018","2018","Jun","8","","8","","","","","Presumed drowning","Bodies recovered in Al Maya (6) and Sayiad (2), Libya","IOM Libya","32.812841133477, 12.894163513184","Central Mediterranean","","Uncategorized","4"
"45788","US-Mexico Border","June 24, 2018","2018","Jun","1","","1","","1","","","Hyperthermia","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.561705900000, -111.958059400000","","http://www.humaneborders.info/","Northern America","5"
"45809","US-Mexico Border","June 23, 2018","2018","Jun","1","","1","","","","","Unknown (skeletal remains)","Los Palos Ranch near Falfurrias, Brooks County, Texas, USA","South Texas Human Rights Center","27.151535200000, -98.447048900000","","","Northern America","4"
"45808","US-Mexico Border","June 23, 2018","2018","Jun","1","","1","","","1","","Unknown","Dos Haches Ranch near Falfurrias, Texas, USA","South Texas Human Rights Center","27.014083900000, -98.292033500000","","","Northern America","4"
"44927","US-Mexico Border","June 23, 2018","2018","Jun","1","","1","","","1","","Drowning","Río Bravo, near Rancho El Sinaí, Reynosa, Tamaulipas, Mexico","Debate, El Mañana, El Cinco","26.070579275247, -98.230603840234","","https://bit.ly/2tI14O6, https://bit.ly/2IvAFrX, https://bit.ly/2Klqrzx","Central America","3"
"44926","US-Mexico Border","June 22, 2018","2018","Jun","1","","1","","","","","Unknown (skeletal remains)","Los Palos Ranch near Falfurrias, Brooks County, Texas, USA","US Border Patrol","27.263759500000, -98.395306300000","","https://bit.ly/2Ispe4v","Northern America","5"
"44939","US-Mexico Border","June 22, 2018","2018","Jun","1","","1","","","1","","Drowning","Los Olmos Creek, near La Paloma Ranch, near Riviera, Kleberg County, Texas, USA","US Border Patrol, Caller Times","27.244542600000, -97.860597800000","","https://bit.ly/2IEgPuK, https://bit.ly/2z8dyEi","Northern America","5"
"44911","Mediterranean","June 21, 2018","2018","Jun","26","","26","","","","","Presumed drowning","Bodies recovered at various locations on the Libyan coast","IOM Libya","32.805835345374, 12.879105078018","Central Mediterranean","","Uncategorized","4"
"44914","Europe","June 21, 2018","2018","Jun","1","","1","","","1","","Presumed drowning","Lungomare on the corner with Via Tacito, Ventimiglia, Liguria, Italy - near border with France","La Reppublica, Il Giornale","43.785532552199, 7.620155941107","Italy to France","https://bit.ly/2MoGpX1, https://bit.ly/2KiMweI","Southern Europe","3"
"45785","US-Mexico Border","June 21, 2018","2018","Jun","1","","1","","","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.374557900000, -111.753955600000","","http://www.humaneborders.info/","Northern America","5"
"45786","US-Mexico Border","June 21, 2018","2018","Jun","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.756084800000, -112.006341800000","","http://www.humaneborders.info/","Northern America","5"
"45784","US-Mexico Border","June 21, 2018","2018","Jun","1","","1","","","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.163190400000, -112.998958600000","","http://www.humaneborders.info/","Northern America","5"
"45787","US-Mexico Border","June 21, 2018","2018","Jun","1","","1","","","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.756084800000, -112.006341800000","","http://www.humaneborders.info/","Northern America","5"
"45760","Europe","June 21, 2018","2018","Jun","9","","9","","","","","Presumed drowning","Evros/Meriç river, Greece-Turkey border","UNHCR","40.897774704222, 26.252355751245","","https://bit.ly/2MlzCgt","Southern Europe","4"
"45783","US-Mexico Border","June 20, 2018","2018","Jun","1","","1","","","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.220275600000, -112.782436200000","","http://www.humaneborders.info/","Northern America","5"
"44907","Mediterranean","June 20, 2018","2018","Jun","1","","1","82","","","","Drowning","Unspecified location off the coast of Al Hamidiyah, Tajura, Libya","Libyan Coast Guard","33.546891172275, 13.464128825000","Central Mediterranean","https://bit.ly/2lnqZqf","Uncategorized","5"
"44936","Mediterranean","June 20, 2018","2018","Jun","","50","50","","","","","Presumed drowning","Off the coast of Garabuli, 64 km east of Tripoli, Libya","UNHCR Libya","32.906940206676, 13.713920417969","Central Mediterranean","https://bit.ly/2K9XbrX","Uncategorized","4"
"44906","Europe","June 19, 2018","2018","Jun","1","","1","","","1","","Vehicle Accident, Crushed by bus","Bus in Berchem-Sainte-Agathe, Brussels, Belgium","RTL, RTBF","50.865782100000, 4.292597500000","","https://bit.ly/2JRQ5fE, https://bit.ly/2I9qUj0","Western Europe","3"
"44905","Mediterranean","June 19, 2018","2018","Jun","6","","6","50","","","2","Drowning","Unspecified location north of Al Maya (west of Tripoli), Libya","IOM Libya","33.851055679413, 12.943945312500","Central Mediterranean","https://bit.ly/2I6aNTc","Uncategorized","4"
"44925","US-Mexico Border","June 19, 2018","2018","Jun","1","","1","","","1","","Presumed drowning","Río Bravo, near Peñitas, Hidalgo County, Texas, USA","US Border Patrol","26.215844689693, -98.450234364063","","https://bit.ly/2Ispe4v","Northern America","5"
"44932","Mediterranean","June 19, 2018","2018","Jun","","95","95","5","","","","Presumed drowning","Off the coast of Libya","UNHCR Libya","33.337468895581, 12.418117271875","Central Mediterranean","https://bit.ly/2K9XbrX","Uncategorized","4"
"44935","Mediterranean","June 19, 2018","2018","Jun","","70","70","60","","","","Presumed drowning","Off the coast of Dela, west of Tripoli, Libya","UNHCR Libya","32.956951061555, 13.088341473828","Central Mediterranean","https://bit.ly/2K9XbrX","Uncategorized","4"
"45782","US-Mexico Border","June 19, 2018","2018","Jun","1","","1","","","","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.953720300000, -111.988076100000","","http://www.humaneborders.info/","Northern America","5"
"45807","US-Mexico Border","June 18, 2018","2018","Jun","1","","1","","","1","","Unknown","Los Compadres Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.181724700000, -98.382741500000","","","Northern America","4"
"44904","US-Mexico Border","June 18, 2018","2018","Jun","1","","1","","","1","","Dehydration","Unspecified location on the side of Highway 131 between Eagle Pass and Brackettville, Maverick County, Texas","Desaparecidos y sin reclamar en la frontera, La Rancherita del Aire","28.928942802688, -100.501049145220","Central America to US","https://bit.ly/2yuPrjc, https://bit.ly/2JYesb1, https://bit.ly/2I9EfYR","Northern America","4"
"44903","Mediterranean","June 18, 2018","2018","Jun","5","","5","115","2","3","","Drowning","Unspecified location 8 miles north of Melittah area, Tripoli, Libya","IOM Libya, Libyan Navy, AFP","33.900182962029, 13.378376278125","Central Mediterranean","https://bit.ly/2ljWfq4, https://yhoo.it/2I0okvR","Uncategorized","5"
"45781","US-Mexico Border","June 18, 2018","2018","Jun","1","","1","","","1","","Probable hyperthermia","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.657587900000, -111.096450300000","","http://www.humaneborders.info/","Northern America","5"
