"Web ID","Region","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"40646","Sub-Saharan Africa","December 04, 2015","2015","Dec","3","","3","1","","2","1","Sickness and lack of access to medicines","near the New Limpopo Bridge on South Africa border","Masasi News First","-22.218441000000, 29.985529000000","","http://bit.ly/1NL9z1k","Southern Africa","1"
"41024","US-Mexico Border","December 04, 2015","2015","Dec","1","","1","","","","","Unknown (skeletal remains)","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"41043","Europe","December 03, 2015","2015","Dec","1","","1","","1","1","1","Vehicle Accident","Calais motorway, France","Calais Migrant Solidarity","50.951880300000, 1.833936700000","Calais to United Kingdom","http://bit.ly/1DPsGT2","Western Europe","4"
"40495","US-Mexico Border","December 03, 2015","2015","Dec","1","","1","","","1","","Drowning","All American Canal near Calexico","El Mexicano","32.668019000000, -115.502042900000","Central America to US","http://bit.ly/1JgwqzS","Uncategorized","1"
"40496","Mediterranean","December 03, 2015","2015","Dec","3","2","5","","1","2","1","Drowning","off the coast of Farmakonisi, Greece","IOM Greece","37.285600000000, 27.086600000000","Eastern Mediterranean","","Uncategorized","4"
"40570","Europe","December 03, 2015","2015","Dec","1","","1","","","1","","Electrocution","Greek-Macedonian border","IOM Greece","40.930111000000, 21.771839000000","Western Balkans","http://wapo.st/1TyLOZo","Southern Europe","4"
"41042","Europe","December 02, 2015","2015","Dec","1","","1","","","1","","Vehicle Accident","Calais motorway, France","Calais Migrant Solidarity","50.951880300000, 1.833936700000","Calais to United Kingdom","http://bit.ly/1DPsGT2","Western Europe","4"
"40645","Central America","December 02, 2015","2015","Dec","1","","1","","","1","","Injuries from boat motor, Vehicle Accident","Beach in Cuauhtemoc, San Mateo del Mar, Oaxaca, Mexico","News Oaxaca","16.194244000000, -94.977747000000","Central America to US","http://bit.ly/2b0ei11","Central America","1"
"40494","US-Mexico Border","December 01, 2015","2015","Dec","1","","1","","","1","","Drowning","All American Canal and Wisteria Canal, Calexico, CA 92231. GPS: N32.66140 W115.55400","Imperial County Coroner's Office","32.673764900000, -115.525847400000","Central America to US","","Uncategorized","5"
"41001","North Africa","December 01, 2015","2015","Dec","1","","1","","","","","Unknown","Sahara Desert, between Agadez, Niger and Tripoli, Libya","MHub","19.075158000000, 8.024068000000","","","Northern Africa","2"
"41098","North Africa","December 01, 2015","2015","Dec","2","","2","","","","","Violence","Sahara Desert, between Agadez, Niger and Tripoli, Libya","MHub","19.075158000000, 8.024068000000","","","Northern Africa","2"
"40492","Mediterranean","December 01, 2015","2015","Dec","3","30","33","","1","","6","Drowning","off the coast of Cesme, Izmir, Turkey, en route to Chios","Anadolu Agency","38.325725000000, 26.289227000000","Eastern Mediterranean","http://bit.ly/1HHteNj","Uncategorized","1"
"41000","North Africa","December 01, 2015","2015","Dec","1","","1","","","","","Unknown","Sahara Desert, between Agadez, Niger and Tripoli, Libya","MHub","19.075158000000, 8.024068000000","","","Northern Africa","2"
"40295","North Africa","December 01, 2015","2015","Dec","1","","1","","","","","Dehydration","Sahara Desert, between Agadez, Niger and Tripoli, Libya","MHub","19.075158000000, 8.024068000000","","","Northern Africa","2"
"41100","North Africa","December 01, 2015","2015","Dec","1","","1","","","","","Violence","Unspecified location, Libya","MHub","26.239989000000, 12.913084000000","","","Northern Africa","2"
"40491","Mediterranean","December 01, 2015","2015","Dec","1","","1","","","1","1","Drowning","off the coast of Ro, Greece","AP","39.334600000000, 26.475500000000","Eastern Mediterranean","http://abcn.ws/1NrKdUh","Uncategorized","1"
"41108","North Africa","December 01, 2015","2015","Dec","2","","2","","","","","Violence","Unspecified location, Algeria","MHub","28.033886000000, 1.659626000000","","","Northern Africa","2"
"40493","US-Mexico Border","December 01, 2015","2015","Dec","1","","1","","","1","","Drowning","All American Canal, near Calexico, Mexico","Noroeste.com","32.686457000000, -115.485963000000","Central America to US","http://bit.ly/291fuQ9","Central America","1"
"40683","North Africa","November 30, 2015","2015","Nov","4","","4","","","","","Shot","On the road to Kidal, northeastern Mali","AFP","36.173400000000, -2.625730000000","","http://dailym.ai/1PqBnID","Northern Africa","1"
"41023","US-Mexico Border","November 29, 2015","2015","Nov","1","","1","","","1","","Unknown (skeletal remains)","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"41073","Central America","November 28, 2015","2015","Nov","4","","4","","","","","Vehicle Accident","Tamaulipas, Mexico","Noticiero de San Vicente","24.150458000000, -98.629149000000","Central America to US","http://bit.ly/1UhgxK7","Central America","1"
"40490","US-Mexico Border","November 28, 2015","2015","Nov","2","","2","","","2","","Drowning","Rio Grande, near Hidalgo bridge, Nuevo Laredo, Mexico","Codigo San Luis","27.533862300000, -99.553539400000","Central America to US","http://bit.ly/1Oyaoeu, http://www.laprensa.mx/notas.asp?id=405916","Central America","3"
"40489","Mediterranean","November 28, 2015","2015","Nov","5","","5","","1","2","2","Drowning","off Canakkale, Turkey, en route to Lesvos","Hurriyet Daily News","39.314606000000, 26.515185000000","Eastern Mediterranean","http://bit.ly/1NDccm0","Uncategorized","1"
"40488","Mediterranean","November 27, 2015","2015","Nov","4","","4","","","","4","Drowning","off Ayvacik, Turkey, en route to Lesvos","AP","39.603753000000, 26.401857000000","Eastern Mediterranean","http://bit.ly/1SnxT7o","Uncategorized","1"
"40487","US-Mexico Border","November 26, 2015","2015","Nov","1","","1","","","1","","Drowning","Rio Bravo, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas","27.468842800000, -99.557492700000","Central America to US","http://bit.ly/2bY8Avg","Central America","1"
"40486","Mediterranean","November 25, 2015","2015","Nov","1","","1","","1","","1","Drowning","found dead Kusadisi beach, Aydin, Turkey, en route to Samos","Hurriyet Daily News","37.847167000000, 27.252642000000","Eastern Mediterranean","http://bit.ly/1IdTsXD","Uncategorized","1"
"40835","North Africa","November 25, 2015","2015","Nov","1","","1","","","","","Starvation, Suffocation","Port Sudan, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","19.610374700000, 37.128980000000","","","Northern Africa","2"
"41088","North Africa","November 24, 2015","2015","Nov","4","","4","","","","","Vehicle Accident","Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.089111000000, 32.903076000000","","","Northern Africa","2"
"41022","US-Mexico Border","November 24, 2015","2015","Nov","1","","1","","","1","","Unknown (skeletal remains)","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40571","US-Mexico Border","November 24, 2015","2015","Nov","1","","1","","","1","","Electrocution","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40686","North Africa","November 23, 2015","2015","Nov","5","","5","","","","","Shot","North Sinai near border to Israel","Reuters","30.896436927579, 33.587364597656","","http://reut.rs/1Lx3Btk","Northern Africa","1"
"40483","US-Mexico Border","November 21, 2015","2015","Nov","1","","1","","","1","","Drowning","Rio Grande, recovered by Patrulla Fronteriza de México","Diario 1","29.817125300000, -101.886530300000","Central America to US","http://bit.ly/1TqDCtS","Central America","1"
"41021","US-Mexico Border","November 20, 2015","2015","Nov","1","","1","","","1","","Unknown (skeletal remains)","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40482","US-Mexico Border","November 20, 2015","2015","Nov","1","","1","","","1","","Drowning","Rio Bravo near Acunya, Mexico","@HS_Barboza","29.337391000000, -100.941227000000","Central America to US","http://bit.ly/24FqFU5","Central America","1"
"40481","Mediterranean","November 20, 2015","2015","Nov","1","","1","","1","","","Drowning","26 miles off the coast of Motril, Granada, Spain","El Diario","36.594168000000, -3.532006000000","Western Mediterranean","http://bit.ly/1TWaXkV","Uncategorized","1"
"40818","North Africa","November 19, 2015","2015","Nov","3","","3","","","","","Starvation","Kufra, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.321289000000, 21.866882000000","","","Northern Africa","2"
"40778","North Africa","November 19, 2015","2015","Nov","3","","3","","","","","Starvation","Kufra, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.321289000000, 21.866882000000","","","Northern Africa","2"
"40733","North Africa","November 19, 2015","2015","Nov","2","","2","","","","","Sickness and lack of access to medicines","Umm Al Aranib, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","26.118530000000, 14.809692000000","","","Northern Africa","2"
"40831","North Africa","November 19, 2015","2015","Nov","3","","3","","","","","Starvation, Dehydration, Suffocation, Excessive Physical Abuse, Sexual abuse, Shot, Stabbed","Sinai, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","19.590271000000, 37.190308000000","","","Northern Africa","2"
"40777","Horn of Africa","November 19, 2015","2015","Nov","6","","6","","","","","Starvation","Metema, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.950684000000, 36.159485000000","","","Eastern Africa","2"
"41087","North Africa","November 19, 2015","2015","Nov","3","","3","","","","","Vehicle Accident","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.089294000000, 32.901123000000","","","Northern Africa","2"
"40766","North Africa","November 19, 2015","2015","Nov","1","","1","","","","","Harsh conditions","Cairo, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.314697000000, 32.409729000000","","","Northern Africa","2"
"40817","North Africa","November 19, 2015","2015","Nov","1","","1","","","","","Starvation","Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","27.032288000000, 14.456116000000","","","Northern Africa","2"
"40765","North Africa","November 18, 2015","2015","Nov","3","","3","","","","","Harsh conditions","Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.157104000000, 30.391724000000","","","Northern Africa","2"
"41086","North Africa","November 18, 2015","2015","Nov","1","","1","","","","","Vehicle Accident","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","29.964905000000, 32.871094000000","","","Northern Africa","2"
"40600","North Africa","November 18, 2015","2015","Nov","1","","1","","","","","Harsh conditions","In the desert before Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.088318000000, 32.902100000000","","","Northern Africa","2"
"41085","North Africa","November 18, 2015","2015","Nov","1","","1","","","","","Vehicle Accident","Desert around Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.049072000000, 32.684326000000","","","Northern Africa","2"
"40480","Mediterranean","November 18, 2015","2015","Nov","8","7","15","","","","","Drowning","Southwestern coast of Turkey, Mugla province, en route to Kos","Turkish Coast Guard via IOM Ankara","31.241703000000, 34.235811000000","Eastern Mediterranean","","Uncategorized","5"
"40603","North Africa","November 17, 2015","2015","Nov","5","","5","","","","","Harsh conditions, Suffocation, Vehicle Accident","Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","18.444896300000, 30.158930300000","","","Northern Africa","2"
"40476","Mediterranean","November 17, 2015","2015","Nov","8","","8","","","","","Drowning","Off the coast of Alexandria, Egypt ","Egypt Independent ","39.274069000000, 26.388250000000","Central Mediterranean","http://bit.ly/1SDFeja, http://bit.ly/1Lm3rF5","Uncategorized","3"
"40477","US-Mexico Border","November 17, 2015","2015","Nov","1","","1","","","1","","Drowning","Rio Bravo near La Playita, Reynosa, Tamaulipas, Mexico","Zupango","26.031226200000, -98.366243400000","Central America to US","http://bit.ly/2cXVnTk","Central America","1"
"40478","Horn of Africa","November 17, 2015","2015","Nov","1","","1","","","1","1","Drowning","Sharag Bin Taleb, Hadramout Governorate, Yemen. Burial place: Mayfa’a. Departed from Elayo, Somalia","Society for Humanitarian Solidarity","16.930413500000, 49.365314900000","","http://shsyemen.org/en/?cat=4","Eastern Africa","4"
"40479","US-Mexico Border","November 17, 2015","2015","Nov","1","","1","","","1","","Drowning","Rio Grande, near Tamaulipas","La Prensa","27.642646800000, -99.630231600000","Central America to US","http://www.laprensa.mx/notas.asp?id=402666","Central America","1"
"41020","US-Mexico Border","November 17, 2015","2015","Nov","1","","1","","","1","","Unknown (skeletal remains)","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40999","US-Mexico Border","November 17, 2015","2015","Nov","1","","1","","","1","","Unknown","Pidras Negras, Coahuila, Mexico","Breitbart News","28.689771800000, -100.533405200000","Central America to US","http://bit.ly/1QZDv9u","Central America","1"
"40828","North Africa","November 17, 2015","2015","Nov","1","","1","","","","","Starvation, Dehydration, Harsh conditions, Excessive Physical Abuse","Mountain cave, near Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.449890000000, 32.475708000000","","","Northern Africa","2"
"41084","North Africa","November 17, 2015","2015","Nov","1","","1","","","","","Vehicle Accident","Sahara Desert, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.953308000000, 36.158875000000","","","Northern Africa","2"
